,,,,,,,,"* this is necessary because often, the values of some cells are extremely similar",,,,,,,,,,,,,,,,,,,,,,,,
P(Xi|Zj) from Matt,,,,,,,,"Rounded to 3 significant figures, in scientific notation",,,,,,,,,cells containing max value of each row are marked with 1,,,,,,,,,normalises each row to sum to 1,,,,,,
31797721907,3659863481,4018075147,127815945.8,4018075142,31797721907,3659863489,,31800000000,3660000000,4020000000,128000000,4020000000,31800000000,3660000000,31800000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
348652666.3,2032332.98,22246642.11,70976.57143,2231248.97,17657368.7,2299787.992,,349000000,2030000,22200000,71000,2230000,17700000,2300000,349000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
43134121491,4699236334,2735244722,8.57325E+11,4699236340,4699236327,2735244722,,43100000000,4700000000,2740000000,8.57E+11,4700000000,4700000000,2740000000,8.57E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1551554920,880920706.8,95661681.55,95661681.56,1551554920,880920706.8,95661681.45,,1550000000,881000000,95700000,95700000,1550000000,881000000,95700000,1550000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
2233296457,2233296423,4.07441E+11,1299915947,20499347630,2233296453,42119970445,,2230000000,2230000000,4.07E+11,1300000000,20500000000,2230000000,42100000000,4.07E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
0.083696268,2.019665447,0.001314601,0.433818354,13.95814205,118.2853701,0.001314601,,0.0837,2.02,0.00131,0.434,14,118,0.00131,118,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
26801566838,26801566772,4.88966E+12,15600161164,2.46011E+11,26801566802,5.05478E+11,,26800000000,26800000000,4.89E+12,15600000000,2.46E+11,26800000000,5.05E+11,4.89E+12,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
176966.5178,937291.3781,11244.9471,238.7305959,11244.94681,176966.5178,937291.4498,,177000,937000,11200,239,11200,177000,937000,937000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
1.58373E+11,1.58373E+11,1.4537E+12,92182561000,1.4537E+12,1.58373E+11,1.58373E+11,,1.58E+11,1.58E+11,1.45E+12,92200000000,1.45E+12,1.58E+11,1.58E+11,1.45E+12,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
22574.63642,16398.85981,1374.608595,4.176832946,196.7417043,3096.208004,2255.634047,,22600,16400,1370,4.18,197,3100,2260,22600,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
7.912047671,124.2436906,0.168151742,0.000534947,0.034058306,0.821857245,0.168151742,,7.91,124,0.168,0.000535,0.0341,0.822,0.168,124,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1679975834,1679975832,16297488601,1679975836,1679975832,1679975832,16297488601,,1680000000,1680000000,16300000000,1680000000,1680000000,1680000000,16300000000,16300000000,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
5678067085,653535822.3,717501093.7,22823883.94,717501092.6,5678067085,653535824.2,,5680000000,654000000,718000000,22800000,718000000,5680000000,654000000,5680000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
7522697185,43850591.34,480004222.3,1531424.554,48142498.16,380983857.7,49621328.98,,7520000000,43900000,480000000,1530000,48100000,381000000,49600000,7520000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2834938323,16525152.99,180890222.1,577119.3564,18142563.72,143574267.6,18699863.05,,2830000000,16500000,181000000,577000,18100000,144000000,18700000,2830000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
39533977.01,230447.7013,2522562.776,8048.084569,253002.9282,2002181.758,260774.6173,,39500000,230000,2520000,8050,253000,2000000,261000,39500000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
86883952996,86883952986,1.5725E+11,1.5725E+11,86883952995,86883952986,1.5725E+11,,86900000000,86900000000,1.57E+11,1.57E+11,86900000000,86900000000,1.57E+11,1.57E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
2538268352,1441143405,156497856.3,156497855.5,2538268341,1441143405,156497855.4,,2540000000,1440000000,156000000,156000000,2540000000,1440000000,156000000,2540000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
11987554.04,63491281.63,5575408.668,16171.39755,761722.6631,11987554.02,1261027692,,12000000,63500000,5580000,16200,762000,12000000,1260000000,1260000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
1.04175E+11,1.04175E+11,1.90055E+13,60636043708,9.56215E+11,1.04175E+11,1.96473E+12,,1.04E+11,1.04E+11,1.9E+13,60600000000,9.56E+11,1.04E+11,1.96E+12,1.9E+13,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
13.66778603,214.6266364,0.290476262,0.000924103,0.058834535,1.41972969,0.290476262,,13.7,215,0.29,0.000924,0.0588,1.42,0.29,215,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
3179538751,18533865.05,202878301.2,647270.9979,20347879.85,161026412.4,20972921.61,,3180000000,18500000,203000000,647000,20300000,161000000,21000000,3180000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4298900606,494796115.5,5686936556,17280107.26,543224626.9,4298900595,9331854737,,4300000000,495000000,5690000000,17300000,543000000,4300000000,9330000000,9330000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
1322051561,7706377.295,84356756.05,269135.1483,8460644.271,66954749.26,8720536.507,,1320000000,7710000,84400000,269000,8460000,67000000,8720000,1320000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1743685869,10164127.92,111260171.6,354968.8748,11158948.94,88308242.75,11501727.11,,1740000000,10200000,111000000,355000,11200000,88300000,11500000,1740000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
5.57858E+11,5.57858E+11,1.00966E+12,1.00966E+12,5.57858E+11,5.57858E+11,1.00966E+12,,5.58E+11,5.58E+11,1.01E+12,1.01E+12,5.58E+11,5.58E+11,1.01E+12,1.01E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
3043564.579,24085766.61,96816.52815,30345825.5,475584266.7,2772230.624,96816.52815,,3040000,24100000,96800,30300000,476000000,2770000,96800,476000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
1.63889E+11,17854837135,10392613945,3.25742E+12,17854837160,17854837117,10392613945,,1.64E+11,17900000000,10400000000,3.26E+12,17900000000,17900000000,10400000000,3.26E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
54819423.21,433822841.2,1743819.161,546576426.5,8566026617,49932268.11,1743819.161,,54800000,434000000,1740000,547000000,8570000000,49900000,1740000,8570000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
76.66870431,1203.936475,1.629410835,0.005183704,0.330029132,7.963896709,1.629410835,,76.7,1200,1.63,0.00518,0.33,7.96,1.63,1200,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
2940958.99,2136396.468,179080.0717,544.1458361,25630.94588,403365.1131,293857.545,,2940000,2140000,179000,544,25600,403000,294000,2940000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
17849103047,17849103030,1.63836E+11,10389276369,1.63836E+11,17849103047,17849103072,,17800000000,17800000000,1.64E+11,10400000000,1.64E+11,17800000000,17800000000,1.64E+11,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
4587426451,499776060.2,290900418.4,91178784058,499776066,499776059.4,290900418.4,,4590000000,500000000,291000000,91200000000,500000000,500000000,291000000,91200000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
71500542678,7789609159,4534031881,1.42113E+12,7789609168,7789609151,4534031881,,71500000000,7790000000,4530000000,1.42E+12,7790000000,7790000000,4530000000,1.42E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
5.30656E+11,57812241842,33650282382,5.30656E+11,57812241842,57812241771,33650282382,,5.31E+11,57800000000,33700000000,5.31E+11,57800000000,57800000000,33700000000,5.31E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
1147.080229,3130.072035,63.95509856,0.185019572,11.77957939,284.2517351,16154.94962,,1150,3130,64,0.185,11.8,284,16200,16200,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
7872335.181,4469647.16,485371.682,485371.6798,7872335.147,4469647.161,485371.6795,,7870000,4470000,485000,485000,7870000,4470000,485000,7870000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
118509646.6,690805.1671,7561799.889,24125.467,758418.1979,6001871.566,781715.1237,,119000000,691000,7560000,24100,758000,6000000,782000,119000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
56354127.91,445967988.2,1792638.49,561878181.9,8805837993,51330153.76,1792638.49,,56400000,446000000,1790000,562000000,8810000000,51300000,1790000,8810000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
256039308.3,1492479.999,16337218.69,52122.91202,1638557.505,12967003.86,1688890.359,,256000000,1490000,16300000,52100,1640000,13000000,1690000,256000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4415131572,2506763231,272216539,272216539.1,4415131573,2506763231,272216538.7,,4420000000,2510000000,272000000,272000000,4420000000,2510000000,272000000,4420000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
66520669197,66520669187,1.20394E+11,1.20394E+11,66520669303,66520669187,1.20394E+11,,66500000000,66500000000,1.2E+11,1.2E+11,66500000000,66500000000,1.2E+11,1.2E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
158145781.8,158145780.6,28852002604,92050576.16,1451614440,158145781.6,2982629417,,158000000,158000000,28900000000,92100000,1450000000,158000000,2980000000,28900000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
13341747.14,105582188.1,424404.2155,133023735.9,2084767669,12152329.52,424404.2155,,13300000,106000000,424000,133000000,2080000000,12200000,424000,2080000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
8433866.521,49161.89344,538143.626,1716.914819,53973.64715,427129.6483,55631.598,,8430000,49200,538000,1720,54000,427000,55600,8430000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
233733.2294,1831911.877,7458.266443,23.79514978,1120.824888,17638.8987,771.0121649,,234000,1830000,7460,23.8,1120,17600,771,1830000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
686623.9438,5670053.185,21533.80938,21533.80946,686623.9463,5670053.204,21533.80935,,687000,5670000,21500,21500,687000,5670000,21500,5670000,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
8372401103,912129193.2,530915320.3,1.66408E+11,912129194.2,912129192.3,530915320.3,,8370000000,912000000,531000000,1.66E+11,912000000,912000000,531000000,1.66E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1692042305,184339136.1,107296720.7,33630699474,184339136.4,184339135.6,107296720.7,,1690000000,184000000,107000000,33600000000,184000000,184000000,107000000,33600000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
63707559699,63707559554,5.84769E+11,37081720115,5.84769E+11,63707559699,63707559663,,63700000000,63700000000,5.85E+11,37100000000,5.85E+11,63700000000,63700000000,5.85E+11,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
50651.2641,396985.2833,1616.246968,5.156538585,242.8888592,3822.445439,167.0825358,,50700,397000,1620,5.16,243,3820,167,397000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1089384.152,6350.134585,69510.83898,221.7701443,6971.658339,55171.40552,7185.812227,,1090000,6350,69500,222,6970,55200,7190,1090000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
518090.7953,4099999.738,16480.59398,5165618.295,80956334.14,471902.9677,16480.59398,,518000,4100000,16500,5170000,81000000,472000,16500,81000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
3011205758,17552634.47,192137400,613002.8002,19270610.56,152501258.4,19862560.98,,3010000000,17600000,192000000,613000,19300000,153000000,19900000,3010000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2125426663,11257180798,135055546.6,2867233.758,135055546.5,2125426663,11257180819,,2130000000,11300000000,135000000,2870000,135000000,2130000000,11300000000,11300000000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
1.06979E+11,11654755718,6783785024,1.06979E+11,11654755718,11654755688,6783785024,,1.07E+11,11700000000,6780000000,1.07E+11,11700000000,11700000000,6780000000,1.07E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
1.23781E+11,1.23781E+11,1.13618E+12,72048024807,1.13618E+12,1.23781E+11,1.23781E+11,,1.24E+11,1.24E+11,1.14E+12,72000000000,1.14E+12,1.24E+11,1.24E+11,1.14E+12,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
4945037594,28825143.14,315530303.3,1006680.424,31646423.8,250439364.1,32618531.8,,4950000000,28800000,316000000,1010000,31600000,250000000,32600000,4950000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
46895.55895,738015.387,995.5942812,327653.1462,5380914.007,3908849.365,995.5942812,,46900,738000,996,328000,5380000,3910000,996,5380000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
200470403.6,1168563.021,12791507.86,40810.53523,1282936.931,10152739.88,1322345.909,,200000000,1170000,12800000,40800,1280000,10200000,1320000,200000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
8773821495,4981480780,540953147.8,540953146.5,8773821476,4981480781,540953145.9,,8770000000,4980000000,541000000,541000000,8770000000,4980000000,541000000,8770000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
22208538.56,129455.9021,1417070.503,4521.07807,142126.4875,1124742.162,146492.2981,,22200000,129000,1420000,4520,142000,1120000,146000,22200000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
14029991.14,111028724.1,446297.4242,139885864.7,2192311967,12779216.54,446297.4242,,14000000,111000000,446000,140000000,2190000000,12800000,446000,2190000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
1.82514E+11,19883997421,11573710102,3.62762E+12,19883997446,19883997402,11573710102,,1.83E+11,19900000000,11600000000,3.63E+12,19900000000,19900000000,11600000000,3.63E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1254613100,136683518,79558218.47,24936442791,136683518.2,136683517.7,79558218.47,,1250000000,137000000,79600000,24900000000,137000000,137000000,79600000,24900000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
29774876312,3243816637,1888100892,5.918E+11,3243816640,3243816625,1888100892,,29800000000,3240000000,1890000000,5.92E+11,3240000000,3240000000,1890000000,5.92E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1770680735,14012583541,56325784.06,1770680737,14012583541,1612824431,56325784.06,,1770000000,14000000000,56300000,1770000000,14000000000,1610000000,56300000,14000000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
4871755243,4871755233,8.888E+11,2835661342,44717666343,4871755238,91881303562,,4870000000,4870000000,8.89E+11,2840000000,44700000000,4870000000,91900000000,8.89E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
325555.9592,2551583.4,10388.26654,33.14313857,1561.14397,24568.38765,1073.90637,,326000,2550000,10400,33.1,1560,24600,1070,2550000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
316539415.3,1845141.471,20197577.03,64439.15275,2025735.962,16031006.51,2087962.08,,317000000,1850000,20200000,64400,2030000,16000000,2090000,317000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
7.82869E+11,85289424516,49643693594,7.82869E+11,85289424516,85289424433,49643693594,,7.83E+11,85300000000,49600000000,7.83E+11,85300000000,85300000000,49600000000,7.83E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
1004296.473,7871292.591,32046.40908,102.2421376,4815.919779,75790.18096,3312.857128,,1000000,7870000,32000,102,4820,75800,3310,7870000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
180877817.1,1054355.779,11541354.62,36821.99663,1157551.575,9160481.519,1193108.994,,181000000,1050000,11500000,36800,1160000,9160000,1190000,181000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
31598182997,3442456338,2003721422,6.28039E+11,3442456341,3442456326,2003721422,,31600000000,3440000000,2000000000,6.28E+11,3440000000,3440000000,2000000000,6.28E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
81887.09156,641799.7817,2612.960719,8.336493763,392.6745484,6179.686632,270.1196731,,81900,642000,2610,8.34,393,6180,270,642000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1473843087,160567475.2,93460151.41,29293814815,160567475.3,160567475,93460151.41,,1470000000,161000000,93500000,29300000000,161000000,161000000,93500000,29300000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
55034.37669,431338.4475,1756.109074,5.602760206,263.9072727,4153.221166,181.541041,,55000,431000,1760,5.6,264,4150,182,431000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
5.15031E+12,5.15031E+12,9.32145E+12,9.32145E+12,5.15031E+12,5.15031E+12,9.32145E+12,,5.15E+12,5.15E+12,9.32E+12,9.32E+12,5.15E+12,5.15E+12,9.32E+12,9.32E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
21811.41178,170949.524,695.9871347,2.220505025,104.59263,1646.018771,71.94896434,,21800,171000,696,2.22,105,1650,71.9,171000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.2108E+12,1.3191E+11,76779823727,1.2108E+12,1.3191E+11,1.3191E+11,76779823727,,1.21E+12,1.32E+11,76800000000,1.21E+12,1.32E+11,1.32E+11,76800000000,1.21E+12,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
54735042.88,54735041.55,9985821640,31859162.36,502410979.6,54735042.82,1032302882,,54700000,54700000,9990000000,31900000,502000000,54700000,1030000000,9990000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
59157987.55,313326342,3759063.758,79805.04896,3759063.756,59157987.55,313326342.5,,59200000,313000000,3760000,79800,3760000,59200000,313000000,313000000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
121859019,710329.0122,7775514.848,24807.3117,779852.9512,6171499.136,803808.3051,,122000000,710000,7780000,24800,780000,6170000,804000,122000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1464345467,159532759.4,92857883.05,29105041979,159532759.6,159532759.1,92857883.05,,1460000000,160000000,92900000,29100000000,160000000,160000000,92900000,29100000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
320710948.7,1869457.782,20463752,65288.36795,2052432.244,16242272.08,2115478.412,,321000000,1870000,20500000,65300,2050000,16200000,2120000,321000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4570.059923,35818.38608,145.827466,0.465253745,21.91488526,344.8838843,15.07518547,,4570,35800,146,0.465,21.9,345,15.1,35800,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
21581181881,2351156595,1368517818,4.28943E+11,2351156597,2351156587,1368517818,,21600000000,2350000000,1370000000,4.29E+11,2350000000,2350000000,1370000000,4.29E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
170368.3279,1335281.954,5436.336059,17.34430269,816.97011,12857.00662,561.9913488,,170000,1340000,5440,17.3,817,12900,562,1340000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
0.405697297,6.370705992,0.00862213,2.74299E-05,0.00174637,0.042141463,0.00862213,,0.406,6.37,0.00862,0.0000274,0.00175,0.0421,0.00862,6.37,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
2147415417,12517509.84,137021129.8,437157.6599,13742669.71,108754957.1,14164814.06,,2150000000,12500000,137000000,437000,13700000,109000000,14200000,2150000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
249592.66,1956212.043,7964.329956,25.40971493,1196.875883,18835.74559,823.3274193,,250000,1960000,7960,25.4,1200,18800,823,1960000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
10841778.28,63197.86347,691786.3664,2207.102726,69383.39773,549077.3338,71514.70192,,10800000,63200,692000,2210,69400,549000,71500,10800000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
15512507.06,122760866.4,493456.6156,162398093,122760866.7,14129566.02,493456.6156,,15500000,123000000,493000,162000000,123000000,14100000,493000,162000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
404646.0559,4455808.512,16768.79946,263.3842846,16768.79945,404646.0559,4455808.518,,405000,4460000,16800,263,16800,405000,4460000,4460000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
15856.92011,124280.49,505.9834046,1.61430957,76.03895587,1196.657438,52.30697533,,15900,124000,506,1.61,76,1200,52.3,124000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
51465594.3,299998.35,3283889.004,10477.05003,329360.8951,2606453.533,339478.1317,,51500000,300000,3280000,10500,329000,2610000,339000,51500000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2799344450,16317672.58,178619067.5,569873.3741,17914776.01,141771630.8,18465078.22,,2800000000,16300000,179000000,570000,17900000,142000000,18500000,2800000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
321584.9656,2520460.268,10261.55487,32.73887262,1542.101798,24268.71287,1060.807316,,322000,2520000,10300,32.7,1540,24300,1060,2520000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
465384979.3,3682903287,14804009.17,4872045043,3682903296,423895877.6,14804009.17,,465000000,3680000000,14800000,4870000000,3680000000,424000000,14800000,4870000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
46934033354,46934033349,84945002063,84944999732,46934033458,46934033349,84944999869,,46900000000,46900000000,84900000000,84900000000,46900000000,46900000000,84900000000,84900000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
1126846387,639785484,69476122.82,69476123.03,1126846390,639785483.9,69476122.74,,1130000000,640000000,69500000,69500000,1130000000,640000000,69500000,1130000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
8.67345526,139.1426429,0.182397374,0.182397374,8.673455262,139.1426429,0.182397374,,8.67,139,0.182,0.182,8.67,139,0.182,139,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
1858530042,10833566.65,118588086.9,378348.1471,11893909.45,94124477.93,12259263.98,,1860000000,10800000,119000000,378000,11900000,94100000,12300000,1860000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
542472976.7,3162131.921,34613824.39,110433.3215,3471627.747,27473317.39,3578268.457,,542000000,3160000,34600000,110000,3470000,27500000,3580000,542000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
46623890.1,271775.5523,2974952.142,9491.405589,298375.7671,2361247.446,307541.2098,,46600000,272000,2970000,9490,298000,2360000,308000,46600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3570164637,410919851.3,451138916.1,14350838.43,451138915.7,3570164637,410919852,,3570000000,411000000,451000000,14400000,451000000,3570000000,411000000,3570000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
4692999634,27355987.36,299448400.5,955372.0821,30033473.46,237675006.9,30956035.19,,4690000000,27400000,299000000,955000,30000000,238000000,31000000,4690000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
144481605.4,842198.4491,9219004.689,29412.6791,924629.1929,7317210.58,953031.7516,,144000000,842000,9220000,29400,925000,7320000,953000,144000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
130565.28,1023320.851,4166.248201,13.2921639,626.1018846,9853.232054,430.6936548,,131000,1020000,4170,13.3,626,9850,431,1020000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1185715928,6911662.625,75657525.2,241380.7765,7588146.315,60050088.11,7821237.343,,1190000000,6910000,75700000,241000,7590000,60100000,7820000,1190000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
7273368635,7273368620,1.32695E+12,4233548123,66761989380,7273368627,1.37176E+11,,7270000000,7270000000,1.33E+12,4230000000,66800000000,7270000000,1.37E+11,1.33E+12,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
1132538.25,5998413.424,526743.2841,1527.811783,71964.6435,1132538.249,119137072.7,,1130000,6000000,527000,1530,72000,1130000,119000000,119000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
73363264.41,580572686.5,2333703.252,768028932.3,580572692,66822924.51,2333703.252,,73400000,581000000,2330000,768000000,581000000,66800000,2330000,768000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
1.79119E+12,1.79119E+12,1.79119E+12,1.73763E+13,1.79119E+12,1.79119E+12,1.79119E+12,,1.79E+12,1.79E+12,1.79E+12,1.74E+13,1.79E+12,1.79E+12,1.79E+12,1.74E+13,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
168031045,979470.6012,10721634.68,34206.72955,1075336.953,8509862.109,1108368.922,,168000000,979000,10700000,34200,1080000,8510000,1110000,168000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1.6791E+12,1.82929E+11,1.06476E+11,1.6791E+12,1.82929E+11,1.82929E+11,1.06476E+11,,1.68E+12,1.83E+11,1.06E+11,1.68E+12,1.83E+11,1.83E+11,1.06E+11,1.68E+12,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
7.56757E+11,7.56757E+11,1.36964E+12,1.36964E+12,7.56757E+11,7.56757E+11,1.36964E+12,,7.57E+11,7.57E+11,1.37E+12,1.37E+12,7.57E+11,7.57E+11,1.37E+12,1.37E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
13551246418,1559725315,1712384509,54471366.92,1712384508,13551246418,1559725317,,13600000000,1560000000,1710000000,54500000,1710000000,13600000000,1560000000,13600000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
812737966.6,4737534.897,51858747.73,165452.2105,5201224.388,41160774.95,5360994.471,,813000000,4740000,51900000,165000,5200000,41200000,5360000,813000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
6691979.825,39008.25281,426998.2551,1362.31221,42826.21227,338912.524,44141.73856,,6690000,39000,427000,1360,42800,339000,44100,6690000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1317863189,7681962.833,84089506.68,268282.5052,8433840.231,66742630.93,8692909.106,,1320000000,7680000,84100000,268000,8430000,66700000,8690000,1320000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
46615911559,46615911464,8.50457E+12,27133329109,4.27886E+11,46615911508,8.79176E+11,,46600000000,46600000000,8.5E+12,27100000000,4.28E+11,46600000000,8.79E+11,8.5E+12,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
3040694547,1726404109,187475125.5,187475125.5,3040694547,1726404109,187475125.3,,3040000000,1730000000,187000000,187000000,3040000000,1730000000,187000000,3040000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
388380.5602,3043978.654,12392.95631,39.53898051,1862.407837,29309.50544,1281.144903,,388000,3040000,12400,39.5,1860,29300,1280,3040000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
